time,N1,N2
403,0.5608866746856794,0.6014817749509759
404,0.5588332919999905,0.6138852934166307
405,0.7377502378406625,0.6122130509379498
406,0.6767882236132058,0.5687758515149826
407,0.598952667303482,0.6258649060264317
408,0.6662021626068971,0.6283501431362114
409,0.6415239431781208,0.5793638520980835
410,0.7778937327747293,0.5905525589296026
411,0.7438143921045683,0.6881145141446737
412,0.6669333667543339,0.5748170694241205
413,0.6099773220753382,0.6542526630102636
414,0.6729439759107728,0.5520247817694477
415,0.8048873625259034,0.4893378204691239
416,0.7087367085550353,0.5433238901980438
417,0.607608512200301,0.5279246019502127
418,0.6110203096783864,0.4461100837669763
419,0.7436368824142785,0.47119020339833767
420,0.5858083905959274,0.3761077439956353
421,0.6025892982025669,0.4822438781615953
422,0.4873453758400128,0.3767354397616471
423,0.5046550601636172,0.41943994565922715
424,0.5854216303522657,0.3116762902679698
425,0.49305984657799984,0.395458235992751
426,0.4069008698651954,0.2090790476233907
427,0.4473054162138005,0.2779054933053135
428,0.41807400764073255,0.2756485389455432
429,0.41551405693392934,0.21677248005867927
430,0.392770933572135,0.23071464711375997
431,0.3974057006868156,0.2703514931297829
432,0.36434883857888856,0.1397435219293804
433,0.30218585623875527,0.267032608369409
434,0.40084171896661425,0.2722983245386622
435,0.2711574524464468,0.2269683424813791
436,0.34786785782521346,0.27084634955079256
437,0.334562149457357,0.28426086202978823
438,0.26432782953220224,0.33807628369764015
439,0.23551339216211137,0.2860607027838289
440,0.3286058858946253,0.2582808890009664
441,0.39202199246941893,0.35785272265499823
442,0.31389373117415875,0.33937159308564474
443,0.27446660688106295,0.4049989416937476
444,0.3554991077218464,0.3098237656649213
445,0.4404117851521736,0.4589216207984742
446,0.41208941583818576,0.3210618359434023
447,0.4841952195469482,0.47285342346434966
448,0.4748384795894416,0.4294371173520288
449,0.4451852020186111,0.3747947679074467
450,0.4090742065192271,0.4468314071075816
451,0.5218392710163483,0.5547772605947228
452,0.5445770833641126,0.5170459085152443
453,0.47634459192718304,0.6393783694661135
454,0.6548736143935221,0.6192840597162004
455,0.6218590613072361,0.5384437412122997
456,0.6176202563231284,0.5831742529068207
457,0.6902091474086963,0.6182471559497896
458,0.6155310898840398,0.6197440122705411
459,0.6312412313346397,0.6008540347879425
460,0.660479374959649,0.5562498968600657
461,0.711198012613207,0.5249625476607538
462,0.7079088423982425,0.611031901037768
463,0.795096634488925,0.6343309025184529
464,0.6915188523172002,0.5646222575089237
465,0.6515785789671085,0.5022549857049319
466,0.5865996083151361,0.492886170740391
467,0.6554503974944016,0.6043857359470574
468,0.6706195025078996,0.4665767271493288
469,0.6533817457913064,0.47410707603873325
470,0.576465552241233,0.47374223109408675
471,0.5881066729284125,0.44724226003881185
472,0.5442393292209451,0.3895624897592728
473,0.5474162132466678,0.2850734717634399
474,0.5171245151000983,0.2869852156107906
475,0.4988549534892661,0.25595357852458467
476,0.5017453778431759,0.23328084381212905
477,0.43185619952384463,0.201525693060567
478,0.3772504981674644,0.2675421741250218
479,0.4307473952167914,0.164404279177336
480,0.43644859109780265,0.2061862803463564
481,0.405391300678174,0.23823835025550297
482,0.2937993739116447,0.1354130997587994
483,0.3838828872560485,0.20974151439992428
484,0.3119100527293606,0.14786789385056762
485,0.3566484894103498,0.22329855887753822
486,0.34289070133194255,0.15839047849691848
487,0.24121236619498806,0.1553252641780027
488,0.20881564530274976,0.2292560358184298
489,0.36015048544775163,0.24540502034815023
490,0.27014270038685956,0.2943545344047923
491,0.3739912418339068,0.2245504533867491
492,0.30536129865162936,0.35020271885420795
493,0.3234705868423798,0.2285081338778366
494,0.40558443354691487,0.2285093033728464
495,0.3986807055528325,0.37088632190665155
496,0.5182301596478678,0.39664857377762813
497,0.3941315698793002,0.3595943629945104
498,0.520214409327679,0.4762795246254358
499,0.48219013634382624,0.4284042508088399
500,0.4458368814792366,0.4712278925503626
501,0.5122177984618677,0.602213503605651
502,0.5786930381345143,0.5468404477078759
503,0.636859957239571,0.5888540159589237
504,0.5659685977707806,0.6174568420293073
505,0.6764949265639167,0.5678401985792341
506,0.6055234571605066,0.674971797304428
507,0.6754174936693204,0.6315077618657376
508,0.5774675995416259,0.6307596842461103
509,0.7208328266887788,0.5277636372891159
510,0.7487232994839519,0.573062169513781
511,0.6244668169695231,0.613005330169047
512,0.7318376472402075,0.6239552767611484
513,0.7587176477347859,0.5108993037153131
514,0.5945154099019034,0.6127057829092244
515,0.660396467295391,0.38166298842127455
516,0.5854029188427823,0.5248303893033697
517,0.7347964775542896,0.5618267276356802
518,0.6795299860420663,0.5310030356997945
519,0.6135261982172868,0.3595289098522664
520,0.608175503234569,0.3004202476047897
521,0.6701240251782451,0.34224199710844533
522,0.5653838454408544,0.3212719027965775
523,0.5097382635403849,0.3371470719090404
524,0.5010102603441133,0.3548831289903337
525,0.4841870178921367,0.3470520736078133
526,0.3868116457951054,0.21412248764413483
527,0.4968226494018789,0.14320621237990916
528,0.5133728256135228,0.2599768129899711
529,0.3675980605298547,0.24220230766670772
530,0.3208803491598439,0.34939181080516335
531,0.4394515177293562,0.21246496335568785
532,0.41585258616172815,0.22594065662386423
533,0.30211672558237845,0.2900438807868291
534,0.2698585933538457,0.27932442604635477
535,0.3233267956773134,0.1582303733683898
536,0.3327638750487247,0.27110463221486614
537,0.2892667917164528,0.2066416661551374
538,0.26154788965747333,0.2467847358180505
539,0.3245242879357948,0.28341992411616507
540,0.2969023248063254,0.25582842563406794
541,0.3791016630017242,0.20805307172458665
542,0.2829161723045087,0.33025033961425837
543,0.2550877762737253,0.3445570623128323
544,0.2906011268755785,0.4032863349725492
545,0.28392196387610735,0.37009833533143655
546,0.3814829441702704,0.3158590361652832
547,0.47652016961492194,0.5016491635724094
548,0.5472393672525235,0.49805263522173215
549,0.49451811589702827,0.6209615167282507
550,0.5107646031098143,0.5562179663504764
551,0.5882925563496078,0.5932101165938753
552,0.5456556774762295,0.4664343414976791
553,0.5099988722435704,0.5291687873823124
554,0.6318847627958485,0.5164192574390741
555,0.6478046745800602,0.500523952226724
556,0.5596579883310626,0.5908177222129182
557,0.6558643892068499,0.595596632293147
558,0.6773170087208319,0.5486841562719993
559,0.8018946144186955,0.7339877122372694
560,0.6825364685413041,0.5972255971395829
561,0.6314436438022085,0.6147137900099846
562,0.7682326236090875,0.5263123254833898
563,0.612399441017638,0.6094391475234877
564,0.5851335226827902,0.5384631618703204
565,0.6736078871187471,0.606784902644081
566,0.6820402066998325,0.5330699584738685
567,0.6076700730918634,0.5387511009109457
568,0.6657028939578294,0.4431089528260172
569,0.5964815085151013,0.39254490519768354
570,0.6081985138298732,0.45748536631145226
571,0.6315955439904047,0.3911219082004056
572,0.5635946879102328,0.394064690050997
573,0.5065631721309114,0.4063850621586472
574,0.5714052007984617,0.3509655749340351
575,0.521122855347329,0.27681496722389526
576,0.42888828804563556,0.23894441024850843
577,0.4736971851865558,0.304707152840197
578,0.34942632177413696,0.3047840234855364
579,0.4188862664747425,0.2351160864346643
580,0.44620188766949054,0.28028433719237766
581,0.45976903607125286,0.18685918576642335
582,0.3598222369182489,0.2127921440965727
583,0.3165613007426176,0.26041440401141414
584,0.35862676900844237,0.24102166227355054
585,0.29503659317392655,0.1755873499983396
586,0.3041131947137861,0.18752843174615724
587,0.24416293558720217,0.21225550548759337
588,0.3222047761456718,0.2941292383537001
589,0.2923646331534936,0.24993480097889859
590,0.40080349458195696,0.3152137218254103
591,0.2053413401541695,0.30467235887174915
592,0.2626981110010315,0.4142669414197152
593,0.3077917085575522,0.29998448521117116
594,0.31934485685986486,0.3920861452016019
595,0.39769619762754077,0.4420868499961324
596,0.47811593685768655,0.37699533676800934
597,0.44106264888379043,0.4120610258121478
598,0.3775126545397736,0.440888182366195
599,0.46110309149342704,0.4739585667148103
600,0.4037677016243641,0.4422761138200778
601,0.5136780337946275,0.5504058521710904
602,0.5771221952062574,0.5165310810685008
603,0.6091123990835414,0.5348126515564893
604,0.634026824883335,0.5384314030129803
605,0.6884926846027306,0.6407188055783315
606,0.5582235796459949,0.531451921422454
607,0.6978772211779106,0.5415277876985038
608,0.7962868569264486,0.5806904978048001
609,0.6997779496157026,0.5792985991918403
610,0.632865899953654,0.5180169007168509
611,0.7588216371346158,0.5906304823508597
612,0.7470496186023757,0.5597948583519361
613,0.6561574034392216,0.49194775835286664
614,0.7481805146834442,0.5702271140402426
615,0.6264212063132477,0.5808915738694642
616,0.7407181152417929,0.5368509086233282
617,0.7264977690656309,0.5476416548677451
618,0.679959148802808,0.5299966363942925
619,0.653888078425753,0.4139323072408704
620,0.7007782516954368,0.3259165938105403
621,0.64219687442554,0.38325733624629565
622,0.5623760785451234,0.3447389106825468
623,0.6260219913256928,0.33478612751449466
624,0.49809846904406746,0.26048713838363335
625,0.5909828767541863,0.34218365692923647
626,0.5077612146436752,0.34576143641675694
627,0.5036098614322911,0.3029891609588468
628,0.3746787040370983,0.2956769401023738
629,0.31364992743421594,0.21413956942613935
630,0.2696150175471309,0.18787824101836598
631,0.3843907070184545,0.21985554689213618
632,0.3130928443473323,0.022975749064397172
633,0.3137073201575923,0.15842112567123737
634,0.32238557110672,0.10107487375189038
635,0.2743951805368629,0.13993632379564097
636,0.30550142658923446,0.21107880358313963
637,0.3424503276948262,0.2273062666708652
638,0.2796161357827805,0.10749124137764257
639,0.28677385198011274,0.16507827831077504
640,0.29187662562100886,0.18969268280105206
641,0.3723812894809668,0.3176379774958598
642,0.3265325947959311,0.3097019921564251
643,0.3669014163534512,0.37817139924707194
644,0.40511569360162647,0.33320737954158414
645,0.4737463780383663,0.2838912317400848
646,0.336840526935776,0.5562278219525446
647,0.4140811760476952,0.4292015605251535
648,0.4174639986795888,0.46764926303203874
649,0.5598442229346627,0.5466906880811716
650,0.4144410864394343,0.4825717946283164
651,0.47832864931336194,0.5689400302819808
652,0.4928904460573237,0.5517562797640081
653,0.637539911951325,0.5622615737112631
654,0.5918370159127183,0.6708299415031648
655,0.6287939244785228,0.5620581767614345
656,0.6614337274498928,0.5206362167654055
657,0.7160638914001394,0.6191261362155439
658,0.6252464437525802,0.5119569754464011
659,0.6585236153019856,0.5820458966109624
660,0.6695937003154744,0.5250271060554715
661,0.6989971085554182,0.581674712580864
662,0.6466988656130979,0.5462445231002556
663,0.7083620213640618,0.47211198583470576
664,0.7115019031231961,0.6240549624483346
665,0.741499661088164,0.5049004825508796
666,0.6597567612054929,0.5478872037656463
667,0.591611424827406,0.5397465309337798
668,0.5802326075933628,0.5080976215701334
669,0.6214754429507823,0.44706941229809855
670,0.5758014644145353,0.4225992564656002
671,0.5325505430798168,0.3835865731034244
672,0.5152921931443146,0.39384222479536574
673,0.4965281313349814,0.34451788973904024
674,0.6091702846039677,0.3028091485496326
675,0.5060185577352625,0.29338641714140024
676,0.41516557770321705,0.3378704773377439
677,0.45611107335637285,0.2446295205162437
678,0.423758919605447,0.19239756758263055
679,0.4209703680362117,0.08892854573979542
680,0.42611031185093395,0.24133549387896944
681,0.3463368074178145,0.1448060724636662
682,0.391936855151321,0.22992331926963538
683,0.36511796087511217,0.163607418988074
684,0.3441534264764568,0.23631844667800253
685,0.33256360427159287,0.21862242983694563
686,0.30284797538815394,0.23824669570772633
687,0.3143647310274117,0.2762919796011788
688,0.3085829056541955,0.2672036594208002
689,0.37798403570733613,0.2536544051412369
690,0.3135789563985476,0.25059463072647226
691,0.22171611327287252,0.31694746591403644
692,0.4205119235009029,0.235248516811833
693,0.3596897437371344,0.34272942871233214
694,0.33993244124908495,0.30193886492221944
695,0.3574259511669693,0.35038355053137643
696,0.4646188067096717,0.2653671560740364
697,0.45942514697496967,0.49385056030934793
698,0.4348210797359145,0.4876749010065573
699,0.5069269230792829,0.4768189978849588
700,0.4076157699995328,0.5643051096313841
701,0.48324082225399095,0.540289467590896
702,0.5696020657744121,0.6065179783511846
703,0.5820622943881575,0.5473248975567322
