time,M1,M2
79,0.6871223064211596,0.37136063645375017
80,0.7312989058749223,0.33181897211126754
81,0.7456048856384907,0.275822237747699
82,0.7688551174534354,0.19055571749744918
83,0.6554476999145706,0.35710262142639176
84,0.7321321235330119,0.34819245577524727
85,0.6558449794417975,0.33731737434691084
86,0.54012671822602,0.4077649158018692
87,0.5217668437440194,0.4992081800004993
88,0.5331649273565379,0.4362918749280364
89,0.4645104944886844,0.5999444104489075
90,0.4986642238638151,0.5007534302364041
91,0.5093964705707353,0.43954186073804297
92,0.4516474125458157,0.55732160361451
93,0.4334900919821823,0.6665223359515674
94,0.32407885692300875,0.7829134645748836
95,0.3610928000874077,0.5834513246885066
96,0.2865766032881292,0.668151316806284
97,0.37267595390894975,0.6417379827483762
98,0.29105362129301926,0.755780227097763
99,0.24821696440982627,0.8098186870242126
100,0.21237257003914134,0.8007999380591688
101,0.29969761718273913,0.7143034184910408
102,0.18863756405947582,0.7823968061158967
103,0.2316189315474013,0.7073895993641227
104,0.17512528652719447,0.7665101111752342
105,0.19763127421370236,0.7737166319092854
106,0.22174840669056975,0.7500368961338393
107,0.11717567262679245,0.8834388174670991
108,0.20776620509207078,0.7851053467194965
109,0.24146709742992498,0.7090968102498253
110,0.2523806937926864,0.7246407416677605
111,0.37331071350793527,0.6476226940382941
112,0.3018786535291285,0.7044139939245994
113,0.3564893923294631,0.6103283619800038
114,0.3334435885786091,0.7720990571770093
115,0.42678989134632406,0.6661572188579525
116,0.4222796571674238,0.6048513033379599
117,0.42423824095064744,0.5652226116817719
118,0.5442708615731335,0.414107778118413
119,0.48600630902970954,0.579895906584198
120,0.49577933376211997,0.44953572524982344
121,0.5199788393389622,0.4230171107716599
122,0.601798968171278,0.42942225861334093
123,0.5886739756790565,0.40551329223688853
124,0.6271355437939768,0.33256816045833687
125,0.6706654472705879,0.3377779485903556
126,0.7774761635676214,0.2469631666126486
127,0.6903924832191222,0.2743973434595362
128,0.6892605959214612,0.25498052362662993
129,0.6754925973664563,0.304909059584284
130,0.7805763248319373,0.11248105529509364
131,0.7839426483209648,0.25212012897397706
132,0.7228210492787311,0.2427592779337267
133,0.7844394979807854,0.28827536376019725
134,0.7802012558592522,0.229758800554542
135,0.8099068290012562,0.21020243448971618
136,0.7958525211914863,0.28786989078205916
137,0.7948291500866644,0.1769755404820395
138,0.8262703264846644,0.26193809824783176
139,0.858582022103967,0.16797236417496272
140,0.7750861440017244,0.23139320758697338
141,0.7390599518408147,0.2861228392185111
142,0.7072415333650649,0.28628266803457675
143,0.6559734323208923,0.3394682729763955
144,0.7964613096060702,0.14274966259209726
145,0.6357909032653553,0.32979663022862055
146,0.5890380893058447,0.4488056043679588
147,0.5636762846445411,0.49131253394375674
148,0.5806213364924652,0.3904341573514199
149,0.5112090407860701,0.49726787808129497
150,0.525000022411065,0.487901619608269
151,0.3620018218250438,0.6453487005522955
152,0.37554428272160634,0.5382056809148381
153,0.4287741377896021,0.5754972043162961
154,0.3281349589737861,0.7146918597981042
155,0.46938935814683524,0.6683324746928908
156,0.3677495551338541,0.6179224044194958
157,0.2929902532813892,0.6819439973014589
158,0.304965039582879,0.6989044911130129
159,0.24767680697816866,0.7182934678203623
160,0.22417504445005923,0.7640406735416937
161,0.2142778713790629,0.7969732514459619
162,0.19515014838131856,0.8735858180067355
163,0.25043343145208957,0.7637220499006698
164,0.20097800177212263,0.6793261866970244
165,0.1739963087425491,0.7726834667166647
166,0.2101995137965974,0.6625710283071335
167,0.2942212389408191,0.5852466527316883
168,0.27574791997129977,0.7844796947883678
169,0.25653697886527804,0.7343533077690718
170,0.2923318479867486,0.71763799222265
171,0.23786431708009864,0.7763807576672916
172,0.24399277410120215,0.6858295794788853
173,0.3826794711725515,0.5622508874722146
174,0.24513148705398893,0.7198605921834452
175,0.31396370653513234,0.6351069117550415
176,0.4230215762570479,0.5060735685540823
177,0.4383266687189333,0.5489904982597007
178,0.3513291334168894,0.6575866201683547
179,0.46265201811111173,0.5098305505325966
180,0.4826464454454021,0.6023178764411781
181,0.5893434628193365,0.47808272418642284
182,0.5959032693490589,0.3495598320059888
183,0.5917110992571661,0.3800982204434961
184,0.5757510579979399,0.4233203289597432
185,0.7256167452472673,0.2443017958235261
186,0.801601140207161,0.21901208848416973
187,0.6377157109178033,0.45196118566841603
188,0.7056440362986678,0.2955824530325752
189,0.7461566802929442,0.33541716473891064
190,0.6834120798747287,0.2649827836518134
191,0.8138921972247097,0.20700163922022127
192,0.7531718722198586,0.191413248182694
193,0.8173901588155098,0.15557519865369945
194,0.8640313116908123,0.21579707210147314
195,0.8414830290732797,0.16904875900883923
196,0.7389119004428484,0.27750195462250327
197,0.7955061965936334,0.1860205711722611
198,0.8695326199346474,0.1579340283130178
199,0.7290292467577785,0.38110435353485583
200,0.8308802185963472,0.13355704127571666
201,0.7852359049620103,0.11331153125309365
202,0.7368968631279922,0.30790182502869723
203,0.6901374782123868,0.2963568366183403
204,0.703488978280294,0.24551841748885628
205,0.7256571644238644,0.28849684107285123
206,0.593968146865136,0.37628906421069946
207,0.5426423309289669,0.5179185260877088
208,0.5887467230795277,0.4689119381748561
209,0.5314246253158046,0.4213430751032182
210,0.43343303744785905,0.5857830901011745
211,0.38997981333144915,0.524501458956353
212,0.48461038670151046,0.5750334560652658
213,0.3865632512112872,0.5295562504529535
214,0.3925263732259315,0.581546573090229
215,0.3546808824541571,0.660736891325206
216,0.2929493327300021,0.8253264908720772
217,0.297404236982535,0.692779466430343
218,0.42325501598272974,0.6034377220734697
219,0.2273926347217679,0.8260261813114729
220,0.3057614451953202,0.7022792455965354
221,0.1792595372100717,0.855269089939364
222,0.20185662184743716,0.7814621907478331
223,0.2180524266546839,0.6986327007596692
224,0.20159309227888758,0.8337394053789067
225,0.17991094679229958,0.9258965254199532
226,0.13402184206513262,0.9334091498311144
227,0.24302518556353236,0.7459943167452772
228,0.2394340070448227,0.8140593350058158
229,0.21078040660206995,0.7624972309227652
230,0.23729642096668357,0.7093463333849267
231,0.19846255465028417,0.8273254190064163
232,0.38645099400367666,0.6816026625094331
233,0.35780710613910316,0.7369648859073319
234,0.30402957487186194,0.664392238672278
235,0.40243303395548236,0.6657313489961645
236,0.4464241582954003,0.5570712842393067
237,0.4095794241108585,0.7015710429871115
238,0.5112284929440859,0.5719136186453025
239,0.42546002647329156,0.6042903839308909
240,0.5314236342909487,0.419145884196007
241,0.471748119062169,0.47819645154313256
242,0.6111840211418085,0.3055222134131661
243,0.6563672042368343,0.3042451756809516
244,0.5918254527859657,0.38847101049108596
245,0.6692208410195217,0.33006629634513207
246,0.725361374398982,0.24480847083520405
247,0.7119321397537688,0.24151223575934236
248,0.7231016253605391,0.3128325115673774
249,0.6560371053433384,0.3874881499976295
250,0.812284763535628,0.24808421032587402
251,0.7956331627638105,0.19851066365529946
252,0.7145543099237527,0.27092434697292733
253,0.7659295696227905,0.1866903939816386
254,0.8502027790820019,0.14602365145050744
255,0.8018620690504186,0.21612946312656114
256,0.8375359749004602,0.10996363307889782
257,0.9655188749291441,0.07680333804314546
258,0.8078376270723656,0.2115500929648766
259,0.717253932925342,0.2432856468564889
260,0.8232064828687702,0.19088814116165964
261,0.6933756577917323,0.25736379819165994
262,0.7089104530878286,0.3723220719215135
263,0.688241237896162,0.32496085385449114
264,0.6996578514724097,0.4038217956817518
265,0.6471649839950664,0.4358542869678473
266,0.6650285873400297,0.3918483280795474
267,0.5728272832829827,0.4010456981513952
268,0.5458092283964624,0.4418875143110568
269,0.5225640137363615,0.4270697277206342
270,0.443342310615018,0.5233468125860851
271,0.4236674588836658,0.5965313933289629
272,0.42904296706763273,0.521185983357945
273,0.44272998523622165,0.5833401400404336
274,0.44205253232237485,0.5109636079263633
275,0.36488151913676,0.6524810277346375
276,0.28725798803443,0.7544864040616645
277,0.20248758450562504,0.7326341981577502
278,0.31445070084062626,0.7208868703506812
279,0.25432677188851516,0.8173562154358791
280,0.238140633500214,0.7033166450851753
281,0.28440273208091366,0.7665286035515374
282,0.20942364699657967,0.8649292454813042
283,0.20292742857774176,0.7531024818920179
284,0.12490053825454998,0.9384740236298581
285,0.24856660704158448,0.7412107297597713
286,0.23155327751076565,0.7751500498512383
287,0.20793586468179265,0.8386035902948791
288,0.24526215304059867,0.8515125732570159
289,0.1801944567127624,0.7653297459110686
290,0.2618295590274747,0.8509843887897841
291,0.23079682076455604,0.7810585791223995
292,0.2604506584694653,0.6666956410295444
293,0.29758250036304174,0.6482978432865558
294,0.3472844075369436,0.6397207662077978
295,0.37467279237534984,0.5497215777375031
296,0.4066652717490187,0.6409722177025146
297,0.41752900769654144,0.6604506838236017
298,0.4820132336515269,0.4810927988908655
299,0.4145065522425076,0.411055872128131
300,0.5144641003709235,0.5342063744521891
301,0.5429353458698247,0.4705400688794982
302,0.5188289657166851,0.521393862978277
303,0.6001407960495867,0.3915720186600766
304,0.5989527826658356,0.3741950075076212
305,0.7260324942537869,0.20214211703645196
306,0.6807909829735868,0.3600446820585377
307,0.7332199109684182,0.18530245195597883
308,0.7101848482908992,0.35224669431590594
309,0.701922770336046,0.40803852896141773
310,0.7645348495173486,0.19779123002281554
311,0.760040568419508,0.10970413545064453
312,0.8810412511642902,0.11527063443030315
313,0.8033746349054874,0.2173407475100873
314,0.9538887438667172,0.08725300420750884
315,0.8511380219477911,0.11947930253246886
316,0.7666536000095414,0.17718833806528014
317,0.8358840472633555,0.1777963397644767
318,0.8121310160235572,0.2546145530761701
319,0.7880140126739551,0.20857319770378294
320,0.7246223422202691,0.2288798478037246
321,0.7803445114196597,0.2492217533747485
322,0.7526188981522332,0.1650215482044639
323,0.7149906190358934,0.20331912075974573
324,0.7027412961764579,0.38035199324766567
325,0.6566925490140604,0.2921651194675616
326,0.6557600768215976,0.3760192347552778
327,0.6333516423811995,0.3581637958268725
328,0.49178869942548226,0.4994714125166402
329,0.6259608733211532,0.32284131639901836
330,0.5556518308389884,0.41821213429656684
331,0.4708952426012681,0.5111029136211388
332,0.42157155589417755,0.6744390244035543
333,0.6097723984789474,0.3555204393029131
334,0.40978164710279014,0.5331005291059832
335,0.38869680918174004,0.710012045381705
336,0.34379218475436063,0.657785340950593
337,0.21979990100006697,0.7672623245313951
338,0.24568115720466183,0.7472026277627253
339,0.25506208925046725,0.8137835850654052
340,0.27066912605674964,0.6912380364677435
341,0.17705323601636797,0.7746096695438006
342,0.18431591889953555,0.8475510526106972
343,0.1861232681249752,0.7425406248773229
344,0.17267512636267904,0.8604988771843814
345,0.13119509016916442,0.7552082082738876
346,0.24451227288893682,0.6294307770732339
347,0.12620476442608508,0.8713755334458437
348,0.2277676744675469,0.8515094312029327
349,0.20942647752328242,0.7869744625204447
350,0.20299812035514714,0.7673038273089035
351,0.30545129632709084,0.6441409111472418
352,0.2572768967967488,0.6632092053591871
353,0.3365197664443449,0.6582097148816405
354,0.3315496380243962,0.7643697857617742
355,0.2750604519094705,0.7011261276471907
356,0.39511316056726875,0.617519707143675
357,0.3930967562413362,0.5095994277729232
358,0.5411042923937119,0.44788366461287854
359,0.5395832990344429,0.46228226114718013
360,0.5060816786677066,0.4957488944948086
361,0.47318370194715254,0.5006143375854581
362,0.6464164808770057,0.3437456245382629
363,0.5311727390198249,0.36783852772283526
364,0.6135367541406757,0.3626275690307941
365,0.6808799136178068,0.34120482771094457
366,0.573602195729616,0.4215626088890796
367,0.7225137195992454,0.22027182074353818
368,0.7164862120768292,0.313645283852257
369,0.6484328965150746,0.3459857195200771
370,0.7160899019068946,0.18676478762230803
371,0.7910812563021534,0.19136745831634994
372,0.752159902771938,0.19312637268640884
373,0.7386529387130226,0.26756504400595515
374,0.772508329576012,0.1767738887081448
375,0.8121911917753485,0.1728411301957968
376,0.7101113105857622,0.3085212851618835
377,0.8043192586237926,0.2200908842888227
378,0.8567798191976682,0.14857734942639844
379,0.7905291601082226,0.24604603142592485
380,0.6873325605591136,0.34007653045462183
381,0.6954049045354953,0.26559699359030214
382,0.6503663922265599,0.3653892476965615
383,0.7229347117404897,0.1979824040552008
384,0.6784994142484737,0.36632033964060007
385,0.6862128439726116,0.31030306737963176
386,0.5543971853712316,0.3194614589206669
387,0.553477502653978,0.4544543657180032
388,0.5701947474748286,0.46023578684189026
389,0.4660399937637777,0.6029560720821217
390,0.5404520691458052,0.42761548962773377
391,0.4561017939030259,0.5758763611432441
392,0.4275471803773085,0.6153566034148117
393,0.4558444297841856,0.5502216996497388
394,0.4111873134538445,0.5360676462214916
395,0.3196384259568038,0.6653692340445015
396,0.314399987819603,0.7432979289601885
397,0.2718420222304402,0.7691021580001864
398,0.304808205312905,0.7493474811990289
399,0.2463286301774125,0.7563225284087349
400,0.2568371836203257,0.69529190464556
401,0.1973620188880172,0.8354843044815949
402,0.20941599800100447,0.8096771739727722
403,0.20161356435061592,0.869689470295393
404,0.21180747593047564,0.7319741447094174
405,0.21652227218580244,0.7731821635659498
406,0.1789516730842455,0.886121739819759
407,0.20054271985399355,0.6696024382489774
408,0.19779395237371186,0.7943752751910287
409,0.2698571099715874,0.8520076784671718
410,0.2608258302555756,0.680183305084286
411,0.24365857052271192,0.7873193843542208
412,0.3257482930718249,0.65351746605348
413,0.32173435456751875,0.6735070669405719
414,0.30656791103442876,0.6963514316279108
415,0.3570158160396624,0.7163856463059441
416,0.3800353019573302,0.615594297115702
417,0.34743100865820165,0.5632136894442437
418,0.41031693424254156,0.6048455577735637
419,0.5625637712291801,0.46120961844687014
420,0.46274692955577706,0.5388783352788868
421,0.5319959873948223,0.4876662909669489
422,0.5721585960450712,0.3713875567370685
423,0.5915991537786962,0.5397406593269355
424,0.5079536706619757,0.4165216950524459
425,0.6309361759075726,0.44181293307765046
426,0.5986745286624403,0.3530290892578617
427,0.6899211422979498,0.28843897440181054
428,0.746608198445072,0.27068025921341304
429,0.7878047625577558,0.19539743894386857
430,0.7395047884671903,0.2519533277137264
431,0.740642635514457,0.2421286740424071
432,0.8424233945264206,0.19512095110998504
433,0.7557291960906778,0.22038587929531991
434,0.8080261443024718,0.1635241288304315
435,0.7385085944030199,0.2507298758316072
436,0.845095461651282,0.1614046132445156
437,0.9073436002593732,0.11188863907005966
438,0.6984165460469128,0.1804439654352537
439,0.8424241104841653,0.24391288050792737
440,0.7658561950719043,0.2865676537194801
441,0.6834166543440395,0.3917587751761965
442,0.7423624399815691,0.3272217038914617
443,0.724479609982499,0.3286150885734715
444,0.7147629916616213,0.27530527826823303
445,0.6359550906164734,0.3743914004447875
446,0.6814606643270712,0.41801774782029644
447,0.5665444453071506,0.4548558410231743
448,0.5614816892333621,0.3843393072859032
449,0.5170674258924,0.41722801537043797
450,0.501705581295263,0.5374128315556116
451,0.44394239455550305,0.5987702110522245
452,0.38854865503163905,0.5009072699337994
453,0.44272554453103025,0.5642855077038367
454,0.396589491414056,0.5520383367893837
455,0.32979935345577055,0.695030980347016
456,0.29030779350535746,0.7499144836928323
457,0.3271445727545299,0.6935035901654225
458,0.3006699005889125,0.7026592795287502
459,0.2136726562415584,0.8211983476490838
460,0.3121208308598345,0.7682072089904636
461,0.29484721016032117,0.6579401446571943
462,0.20056237166238322,0.883661311596909
463,0.2285650095444125,0.6795102826152364
464,0.23686802653548722,0.7808328297951533
465,0.2510881420889603,0.791608476441176
466,0.2072235657703728,0.7800551821599868
467,0.16783347141298513,0.786250076688529
468,0.16664171343886655,0.9134996262856532
469,0.24753317302243644,0.8431891409286517
470,0.20718296712129244,0.8257576207985883
471,0.22793428147029934,0.7875152687584035
472,0.3641088860467949,0.6305038979269345
473,0.25003397113696363,0.7687029569719318
474,0.2994041788139657,0.7152217518755853
475,0.3638124660847343,0.6812213391389247
476,0.3008679112656037,0.7336259622458483
477,0.4291110146407242,0.6721517972009186
478,0.401381201843625,0.5550085185542091
479,0.5019093089344813,0.4874892854466805
480,0.5257338831865321,0.523409932084627
481,0.5411854555658281,0.48788909061237584
482,0.6054948130367127,0.46343980416328423
483,0.6209315158505064,0.3192288903081293
484,0.6878578664448126,0.2611521304383479
485,0.6835976471381741,0.2651154433802401
486,0.6657829131949254,0.3141240540320465
487,0.6960832556520232,0.25451066153026297
488,0.7197024002679959,0.2937310301842828
489,0.7527612764020282,0.2303593707805668
490,0.6718474202775981,0.3241292976024064
491,0.7744926505649162,0.2293024253809778
492,0.7760692621122212,0.3022111189949773
493,0.6971930127931469,0.3489105872361653
494,0.7617934202215704,0.2035136969686196
495,0.7613246601289905,0.27553717353386037
496,0.7502750269375407,0.3115490945385551
497,0.7226691117650406,0.13926307251951728
498,0.7870755862919295,0.26728377354287225
499,0.8314079107019349,0.227793580609553
500,0.7231104942641985,0.25583927527876615
501,0.6940533392184199,0.30390492218148296
502,0.7354838732549774,0.2641773781246024
503,0.746733701952119,0.2428679225089845
504,0.6296413228122975,0.38868020272486276
505,0.6477182642316586,0.29352915653379025
506,0.5905365771260019,0.4867601782042109
507,0.6131108872335169,0.3457117245715561
508,0.5077667418472408,0.470754195360854
509,0.4439753780549451,0.6089645974287325
510,0.48200687921832674,0.4768134834904436
511,0.4583509926329149,0.50134620668792
512,0.49312523075346815,0.577662422033881
513,0.3917776805975416,0.6309023900892993
514,0.38451075877049273,0.6409040229910303
515,0.37000490957335525,0.588107128200793
516,0.33336213692306266,0.6564703225411174
517,0.3748186323694778,0.6111049558934868
518,0.22672504471677046,0.7457578421677209
519,0.32639578149880766,0.6749896228272038
520,0.1998503641199626,0.7289058746899207
521,0.1880322250766093,0.8300195334029787
522,0.2425000467072581,0.7720167649279683
523,0.20631250449348357,0.7397328634612986
524,0.1544180804614581,0.7996993362150877
525,0.21007098660056844,0.7751527992797695
526,0.18048715443689234,0.8279834258528831
527,0.18413547605184244,0.8347368666590689
528,0.22782356584841681,0.8059737545727768
529,0.1964785674409281,0.8934200280429736
530,0.24758602665114596,0.7344028489889214
531,0.2003288398266389,0.829153256980546
532,0.3245497046728143,0.7132391758480799
533,0.34930579935079537,0.7620634088284883
534,0.37671820071104095,0.6442670484943488
535,0.39104413313125896,0.643033491400094
536,0.32756574141116707,0.6972140393065405
537,0.3918056128416838,0.6063539297570781
538,0.39785558993641706,0.6359406637945061
539,0.5340556189947292,0.4522583515869362
540,0.5505265430668458,0.48373843047976445
541,0.4672569080597863,0.46051630172326974
542,0.49891367410039456,0.3804648780956975
543,0.603418026266926,0.37909410376257663
544,0.5988372454105453,0.35123716798915366
545,0.6370056565362087,0.30333151643795425
546,0.6771928370707916,0.37136229214796246
547,0.6930042861144579,0.27806289597204475
548,0.700130624663147,0.255137250687117
549,0.7757686935728392,0.2340204420097974
550,0.6588811409809165,0.409128067348268
551,0.7426043637215538,0.2949980087809044
552,0.8015229479283839,0.2540379098962601
553,0.800429670065077,0.2091261088335754
554,0.861856029943092,0.19062894564702385
555,0.790987667327455,0.20871441365346727
556,0.837563770956145,0.1861447430937359
557,0.7658053060185697,0.14302501527859107
558,0.6991328373159333,0.3182319436310927
559,0.8335216502817238,0.213599918524026
560,0.7062630624601144,0.32705507158280883
561,0.7336734773910797,0.2615279155676676
562,0.7784090854275861,0.24473042564219963
563,0.7073402202728315,0.33219456335804054
564,0.7280664700215215,0.2803877437731459
565,0.5596424552032466,0.4673170330600018
566,0.6258838766411995,0.3612538990346873
567,0.6264942144602679,0.33545480156158286
568,0.48355531352023096,0.5371691402555024
569,0.5241348002995163,0.5372254263268679
570,0.5397310648945283,0.3895052765768585
571,0.5019677026236434,0.5049386751104527
572,0.4295369674598554,0.5283042459735642
573,0.4385765790111794,0.49633459411305714
574,0.39836874624199337,0.5976764145655054
575,0.34116195329237664,0.6491758620336014
576,0.27586058189945944,0.7222470489322868
577,0.29218906235745,0.7335126350797819
578,0.18481703568238866,0.8285528284817565
579,0.276927272560235,0.6106589399487591
580,0.3621668323128573,0.5716180795119777
581,0.18311461113259803,0.8534199887531364
582,0.21093053158838104,0.8183607262164215
583,0.241261377059222,0.7377311293166615
584,0.23480002862495564,0.693019902041711
585,0.2538051610548656,0.785497211252391
586,0.22864506980837304,0.8089150951524045
587,0.21979223916241872,0.8352968534790753
588,0.2356672117952121,0.7197737861663451
589,0.22576836998609817,0.8806446029601959
590,0.23659421145361212,0.7813297382112686
591,0.1888013801766123,0.776503713447221
592,0.21773171405933162,0.7874123703832299
593,0.23369284343937285,0.7841447000850222
594,0.3019749775894212,0.7360551355178409
595,0.26892807437124966,0.7292796000161527
596,0.3991793278252724,0.4841194148544795
597,0.4460276653030617,0.5096866598569022
598,0.49991365776450175,0.5686970031844556
599,0.44744477591876247,0.5341125112347833
600,0.5097985678710776,0.44471419399729917
601,0.5316662055959858,0.53703976303024
602,0.6455973450657571,0.3086784307855262
603,0.5820331581010528,0.44103514724054466
604,0.5723016324523639,0.4159930822617479
605,0.6364210080484088,0.38355970715156235
606,0.7725531038672646,0.2261505439717785
607,0.7170436855459702,0.37187439510487796
608,0.6974381886437098,0.32235269526703386
609,0.7496186389928173,0.21966847816525997
610,0.782525077033293,0.23363262008400704
611,0.7928395848501609,0.28487028160307803
612,0.8913681375685852,0.13584476595156034
613,0.7475792052013166,0.3204308858050956
614,0.7940518273047674,0.25017408095767535
615,0.7577278089113616,0.14197041268426935
616,0.8208691534881403,0.13779718438404195
617,0.8089118720908421,0.1689194765716439
618,0.8311626759326729,0.1509292901195694
619,0.7657643658270918,0.19676068867045057
620,0.7673847078472764,0.26439164442368723
621,0.7405482696226386,0.26151229324121295
622,0.707769381369896,0.3408518675602898
623,0.6960614482103067,0.3913005055989223
624,0.685209155284578,0.27648281605804415
625,0.6373675625321166,0.39935652882827066
626,0.6807324016669914,0.32619718057676644
627,0.6206497867820965,0.41172484880744153
628,0.5574016073316351,0.4426309972361609
629,0.5931038837294975,0.44514413652396706
630,0.5330479197299878,0.5547198122470214
631,0.5371385937720233,0.46442164746516434
632,0.3893256706609324,0.6886235322370398
633,0.4372207186421202,0.6229372155187531
634,0.3444505243720183,0.5340043197234984
635,0.36300836476668397,0.562275977838218
636,0.396100614943778,0.6449590738769231
637,0.41545177384976406,0.6287857043414116
638,0.3525038396182929,0.6048251255566487
639,0.22582128006841226,0.8036108082308694
640,0.20931763816242133,0.7753711777059475
641,0.18046365881690446,0.8980891915762106
642,0.27328128154216436,0.6906276720087052
643,0.22339331814898045,0.7531704922975854
644,0.2211747745810707,0.8445406231978356
645,0.23031631053081889,0.7085644601710936
646,0.23951150500682714,0.7931134802736641
647,0.2682268044002202,0.7422426893776684
648,0.06989438673234108,0.9978531486952429
649,0.2423834001340415,0.7754228930342737
650,0.2644148295835225,0.8019872631288884
651,0.2701139130415767,0.7514317361279891
652,0.31668935615079175,0.6373580739661564
653,0.20515048425435864,0.7443520009897848
654,0.35773031274751643,0.5771976643889138
655,0.27451337841219414,0.7543735802596165
656,0.4111221161538169,0.5601609093056528
657,0.42348578561900196,0.5681750056924176
658,0.45850620110110474,0.517974177087252
659,0.47023711369112314,0.5555971387185501
660,0.4238725199437067,0.5452741602576077
661,0.5249837888337635,0.4642079675581534
662,0.5329025310909077,0.3777523937436086
663,0.7152747738980492,0.2715240756477379
664,0.6584414079363757,0.32252620416113403
665,0.6878659786657187,0.2629825671506136
666,0.5919112941785758,0.35975157337384933
667,0.7215870586886681,0.30387003505371835
668,0.7281332975045554,0.2736179049646911
669,0.7285148744303798,0.2640777803771855
670,0.8110297438569116,0.16915928928514729
671,0.7337092624210084,0.22698855693269046
672,0.7351858979451137,0.2262041422544159
673,0.8009373543415823,0.2663757577766866
674,0.8202772120558077,0.22076192239695436
675,0.8522923561205203,0.1931030187095849
676,0.8920895224262733,0.05826798062809463
677,0.7009616433643059,0.3134078008170031
678,0.8351337297325664,0.18552753072381326
679,0.8309912499130847,0.2174434707874539
680,0.6952782208731362,0.33021384078887994
681,0.7750742443121785,0.22140499428455568
682,0.8292317954017533,0.24549356040234543
683,0.6392833100075396,0.35884932685558685
684,0.7191306051605438,0.2253768491028668
685,0.6806218295004278,0.3503117390045525
686,0.6351847795216624,0.3363779514250864
687,0.6001982173616014,0.3831731197383518
688,0.5709981098944137,0.4108089310393552
689,0.4645498171734125,0.5741245404126217
690,0.5394141248101156,0.547545702479533
691,0.4066579517909302,0.5406700492051484
692,0.413724588215083,0.5113969183220617
693,0.4355607799505808,0.5049342630055312
694,0.43782590728724,0.5253452267172407
695,0.41154478299527947,0.6472604923478017
696,0.24254149376180764,0.7884118277642387
697,0.23626834863916643,0.7486652982655294
698,0.30849573670613945,0.7460570549298471
699,0.3455579564177343,0.5726920142350289
700,0.25172540722381553,0.7721126982465344
701,0.2935043585472254,0.6153152171973146
702,0.23525658941194733,0.7261103922689968
703,0.20823982786574677,0.763226827743352
